pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,barrel
FC,2019-05-10,83.7,-1.8361,5.9758,Josh Bell,605137,425794,field_out,hit_into_play,NA,NA,NA,NA,7,"Josh Bell grounds out, shortstop Paul DeJong to first baseman Paul Goldschmidt.",R,L,R,STL,PIT,X,6,ground_ball,0,0,2019,0.4608,0.4703,-0.5109,2.1562,NA,NA,NA,2,6,Top,111.85,149.68,NA,NA,425877,NA,190511_015348,2.153,-121.9863,-3.38,4.1897,21.0322,-27.1471,3.71,1.76,14,109.4,-8,83.578,2320,5.848,566587,425794,425877,502671,543939,572761,657557,542303,451594,500874,54.6517,0.353,0.3,0,1,0,0,2,44,1,Cutter,0,1,1,0,1,0,1,0,Strategic,Standard,0
SI,2019-05-10,90.5,-1.6117,5.8828,Josh Bell,605137,425794,field_out,hit_into_play,NA,NA,NA,NA,2,"Josh Bell grounds out, first baseman Paul Goldschmidt to pitcher Adam Wainwright.",R,L,R,STL,PIT,X,3,ground_ball,2,0,2019,-1.2042,1.0232,0.2761,3.3158,NA,NA,NA,1,4,Top,154.01,164.41,NA,NA,425877,NA,190511_011332,7.3136,-131.6755,-2.6776,-15.6089,27.3446,-19.8493,3.6,1.74,NA,82.9,-21,90.882,2096,6.479,566587,425794,425877,502671,543939,572761,657557,542303,451594,500874,54.0206,0.066,0.06,0,1,0,0,2,27,3,Sinker,0,1,1,0,1,0,1,0,Strategic,Standard,0
CH,2019-05-10,85.8,-1.8829,5.9928,Josh Bell,605137,425794,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,STL,PIT,B,NA,NA,1,0,2019,-1.4957,0.3117,-1.5832,2.0436,NA,NA,NA,1,4,Top,NA,NA,NA,NA,425877,NA,190511_011315,3.7004,-124.7937,-3.6816,-16.2619,25.432,-28.4193,3.6,1.74,NA,NA,NA,85.519,1671,6.163,566587,425794,425877,502671,543939,572761,657557,542303,451594,500874,54.3369,NA,NA,NA,NA,NA,NA,NA,27,2,Changeup,0,1,1,0,1,0,1,0,Strategic,Standard,NA
CU,2019-05-10,75.1,-1.8174,5.9248,Josh Bell,605137,425794,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,STL,PIT,B,NA,NA,0,0,2019,1.7233,-0.8417,-0.7685,1.375,NA,NA,NA,1,4,Top,NA,NA,NA,NA,425877,NA,190511_011259,-0.7804,-109.113,-0.6887,13.3934,22.0703,-38.7939,3.6,1.74,NA,NA,NA,73.527,2565,5.536,566587,425794,425877,502671,543939,572761,657557,542303,451594,500874,54.9633,NA,NA,NA,NA,NA,NA,NA,27,1,Curveball,0,1,1,0,1,0,1,0,Strategic,Standard,NA
CU,2019-05-10,71.2,-1.8106,6.068,Josh Bell,605137,425794,single,hit_into_play_no_out,NA,NA,NA,NA,7,Josh Bell singles on a line drive to right fielder Jose Martinez.,R,L,R,STL,PIT,X,9,line_drive,1,0,2019,1.6214,-1.1264,-0.3811,1.8676,NA,NA,NA,2,1,Top,182.61,111.53,NA,NA,425877,NA,190511_002234,0.1472,-103.2863,1.3592,11.0613,21.6695,-40.4837,3.13,1.55,204,84.6,16,69.369,2421,5.605,566587,425794,425877,502671,543939,572761,657557,542303,451594,500874,54.8941,0.963,0.899,0.9,1,1,0,4,4,2,Curveball,0,1,1,0,1,0,1,0,Strategic,Standard,0
FF,2019-05-10,89.1,-1.6527,6.0128,Josh Bell,605137,425794,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,STL,PIT,B,NA,NA,0,0,2019,-0.3318,1.3632,-1.4104,3.5785,NA,NA,NA,2,1,Top,NA,NA,NA,NA,425877,NA,190511_002208,1.3008,-129.7445,-2.8397,-4.0356,27.359,-16.3315,3.6,1.74,NA,NA,NA,89.445,2090,6.482,566587,425794,425877,502671,543939,572761,657557,542303,451594,500874,54.0176,NA,NA,NA,NA,NA,NA,NA,4,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Strategic,Standard,NA
FF,2019-05-09,94.2,-2.507,5.9538,Josh Bell,605137,608678,strikeout,swinging_strike,NA,NA,NA,NA,12,Josh Bell strikes out swinging.,R,L,R,STL,PIT,S,2,NA,0,2,2019,-0.4907,1.4852,1.5052,2.8399,NA,516782,570256,0,7,Top,NA,NA,NA,NA,446308,NA,190510_023950,11.5744,-136.7115,-5.7064,-8.7973,30.4859,-12.2874,3.65,1.75,NA,NA,NA,94.567,2265,6.675,566586,608678,446308,502671,543939,572761,622168,542303,664056,451594,53.8242,NA,NA,0,1,0,0,NA,73,3,4-Seam Fastball,16,4,4,16,4,16,4,16,Standard,Standard,NA
FC,2019-05-09,88.6,-2.7661,5.8502,Josh Bell,605137,608678,NA,foul,NA,NA,NA,NA,14,NA,R,L,R,STL,PIT,S,NA,NA,0,1,2019,0.4316,0.5292,1.0523,2.0891,NA,516782,570256,0,7,Top,NA,NA,NA,NA,446308,NA,190510_023920,8.4164,-128.8406,-4.2709,3.2752,23.7713,-25.6616,3.65,1.75,4,63.7,-30,88.871,2363,6.245,566586,608678,446308,502671,543939,572761,622168,542303,664056,451594,54.2545,NA,NA,NA,NA,NA,NA,NA,73,2,Cutter,16,4,4,16,4,16,4,16,Standard,Standard,0
FF,2019-05-09,92.3,-2.5515,5.9518,Josh Bell,605137,608678,NA,foul,NA,NA,NA,NA,9,NA,R,L,R,STL,PIT,S,NA,NA,0,0,2019,-0.7849,1.2056,0.5748,1.7513,NA,516782,570256,0,7,Top,NA,NA,NA,NA,446308,NA,190510_023849,9.6296,-134.1026,-7.5337,-11.2815,23.992,-16.3252,3.65,1.75,3,69.2,-33,92.751,2214,6.26,566586,608678,446308,502671,543939,572761,622168,542303,664056,451594,54.2399,NA,NA,NA,NA,NA,NA,NA,73,1,4-Seam Fastball,16,4,4,16,4,16,4,16,Standard,Standard,0
FF,2019-05-09,93.3,-0.9141,6.5054,Josh Bell,605137,608379,field_out,hit_into_play_score,NA,NA,NA,NA,6,"Josh Bell grounds out sharply, shortstop Paul DeJong to first baseman Paul Goldschmidt.   Starling Marte scores.    Gregory Polanco to 3rd.",R,L,R,STL,PIT,X,6,ground_ball,1,0,2019,-0.5104,1.531,0.6361,2.533,516782,570256,NA,1,5,Top,132.17,143.08,NA,NA,425877,NA,190510_014059,5.1258,-135.7521,-7.904,-7.3899,26.8324,-11.6749,3.65,1.75,31,100.1,-3,93.926,2243,6.446,566586,608379,425877,502671,543939,572761,657557,542303,451594,500874,54.0534,0.382,0.355,0,1,0,0,2,50,2,4-Seam Fastball,11,3,3,11,3,11,3,11,Strategic,Standard,0
FC,2019-05-09,89.4,-0.9333,6.4811,Josh Bell,605137,608379,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,STL,PIT,B,NA,NA,0,0,2019,0.0739,1.0014,0.405,1.0299,516782,570256,NA,1,5,Top,NA,NA,NA,NA,425877,NA,190510_014037,3.1493,-129.9597,-9.6174,0.2675,23.9563,-19.0891,3.5483,1.7246,NA,NA,NA,90.044,2207,6.471,566586,608379,425877,502671,543939,572761,657557,542303,451594,500874,54.0283,NA,NA,NA,NA,NA,NA,NA,50,1,Cutter,11,3,3,11,3,11,3,11,Strategic,Standard,NA
FF,2019-05-09,93.6,-0.8456,6.6796,Josh Bell,605137,608379,field_out,hit_into_play,NA,NA,NA,NA,5,Josh Bell flies out sharply to center fielder Dexter Fowler.   Gregory Polanco to 3rd.,R,L,R,STL,PIT,X,8,fly_ball,0,1,2019,-0.8344,1.5645,0.1255,2.6677,NA,570256,NA,1,3,Top,81.59,47.09,NA,NA,425877,NA,190510_004015,4.3701,-136.1226,-8.0722,-11.3875,31.3073,-11.068,3.64,1.74,373,105.2,38,93.699,2092,6.488,566586,608379,425877,502671,543939,572761,657557,542303,451594,500874,54.0114,0.545,1.133,0,1,0,0,6,25,2,4-Seam Fastball,4,2,2,4,2,4,2,4,Standard,Standard,1
FC,2019-05-09,89.1,-1.0857,6.448,Josh Bell,605137,608379,NA,called_strike,NA,NA,NA,NA,8,NA,R,L,R,STL,PIT,S,NA,NA,0,0,2019,-0.0336,1.0993,0.0582,1.9221,NA,570256,NA,1,3,Top,NA,NA,NA,NA,425877,NA,190510_003954,2.8966,-129.7227,-7.4648,-0.9802,26.7567,-18.3246,3.6978,1.773,NA,NA,NA,89.632,2212,6.556,566586,608379,425877,502671,543939,572761,657557,542303,451594,500874,53.943,NA,NA,NA,NA,NA,NA,NA,25,1,Cutter,4,2,2,4,2,4,2,4,Standard,Standard,NA
CH,2019-05-09,84.9,-0.9543,6.734,Josh Bell,605137,608379,single,hit_into_play_no_out,NA,NA,NA,NA,14,"Josh Bell singles on a line drive to second baseman Kolten Wong, deflected by first baseman Paul Goldschmidt.",R,L,R,STL,PIT,X,3,line_drive,2,2,2019,-0.9599,1.1096,0.343,1.1105,NA,NA,NA,2,1,Top,158.23,157.65,NA,NA,425877,NA,190509_235147,5.0016,-123.4281,-9.1194,-10.892,24.0925,-19.1284,3.64,1.74,160,78.2,12,85.4,1583,6.62,566586,608379,425877,502671,543939,572761,657557,542303,451594,500874,53.8796,0.503,0.462,0.9,1,1,0,4,4,5,Changeup,0,1,1,0,1,0,1,0,Standard,Strategic,0
FC,2019-05-09,89.6,-0.9381,6.5723,Josh Bell,605137,608379,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,STL,PIT,B,NA,NA,1,2,2019,0.1866,0.8491,1.7753,1.512,NA,NA,NA,2,1,Top,NA,NA,NA,NA,425877,NA,190509_235131,6.3144,-130.2148,-8.355,0.9716,24.2188,-21.0425,3.6317,1.7317,NA,NA,NA,90.118,2113,6.422,566586,608379,425877,502671,543939,572761,657557,542303,451594,500874,54.0774,NA,NA,NA,NA,NA,NA,NA,4,4,Cutter,0,1,1,0,1,0,1,0,Standard,Strategic,NA
FF,2019-05-09,92.6,-0.7895,6.7033,Josh Bell,605137,608379,NA,foul,NA,NA,NA,NA,5,NA,R,L,R,STL,PIT,S,NA,NA,1,1,2019,-0.887,1.2561,-0.1427,2.6946,NA,NA,NA,2,1,Top,NA,NA,NA,NA,425877,NA,190509_235113,3.6134,-134.7714,-7.2297,-11.6544,28.7489,-15.4223,3.64,1.74,216,75,50,93.067,2038,6.515,566586,608379,425877,502671,543939,572761,657557,542303,451594,500874,53.9847,NA,NA,NA,NA,NA,NA,NA,4,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Strategic,0
FF,2019-05-09,93.9,-0.8916,6.6402,Josh Bell,605137,608379,NA,ball,NA,NA,NA,NA,12,NA,R,L,R,STL,PIT,B,NA,NA,0,1,2019,-0.5861,1.6767,1.173,2.7651,NA,NA,NA,2,1,Top,NA,NA,NA,NA,425877,NA,190509_235100,6.6956,-136.5508,-8.1109000000000009,-8.8597,29.3675,-9.3984,3.6318,1.7318,NA,NA,NA,94.544,2220,6.648,566586,608379,425877,502671,543939,572761,657557,542303,451594,500874,53.8511,NA,NA,NA,NA,NA,NA,NA,4,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Strategic,NA
CU,2019-05-09,74.8,-1.1311,6.6285,Josh Bell,605137,608379,NA,called_strike,NA,NA,NA,NA,3,NA,R,L,R,STL,PIT,S,NA,NA,0,0,2019,0.6953,-1.0495,0.7257,3.2524,NA,NA,NA,2,1,Top,NA,NA,NA,NA,425877,NA,190509_235049,2.6001,-108.7215,2.1401,4.9071,21.2655,-41.0221,3.4834,1.6081,NA,NA,NA,74.094,1859,6.09,566586,608379,425877,502671,543939,572761,657557,542303,451594,500874,54.4094,NA,NA,NA,NA,NA,NA,NA,4,1,Curveball,0,1,1,0,1,0,1,0,Standard,Strategic,NA
FT,2019-05-08,91.9,-1.053,5.3755,Josh Bell,605137,445926,field_out,hit_into_play,NA,NA,NA,NA,3,Josh Bell lines out to left fielder Shin-Soo Choo.,R,L,R,PIT,TEX,X,7,line_drive,2,2,2019,-1.4634,0.9036,0.3732,3.5003,NA,NA,668804,1,7,Bot,62.99,59.9,NA,NA,425772,NA,190508_190551,6.5722,-133.5348,-0.7737,-18.4143,29.0013,-21.7787,3.47,1.63,360,98.2,29,90.439,2103,5.497,566197,445926,425772,542454,596059,523253,462101,425783,608336,608577,55.0023,0.413,0.746,0,1,0,0,6,60,5,2-Seam Fastball,6,2,6,2,2,6,6,2,Standard,Standard,1
CH,2019-05-08,86.5,-1.3223,5.4488,Josh Bell,605137,445926,NA,foul,NA,NA,NA,NA,8,NA,R,L,R,PIT,TEX,S,NA,NA,2,1,2019,-1.5123,0.551,-0.0544,1.895,NA,NA,668804,1,7,Bot,NA,NA,NA,NA,425772,NA,190508_190516,5.9934,-125.688,-3.3274,-16.9782,25.2047,-25.9957,3.64,1.74,NA,NA,NA,85.768,2093,5.875,566197,445926,425772,542454,596059,523253,462101,425783,608336,608577,54.6245,NA,NA,NA,NA,NA,NA,NA,60,4,Changeup,6,2,6,2,2,6,6,2,Standard,Standard,NA
CH,2019-05-08,85.4,-1.4441,5.3825,Josh Bell,605137,445926,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,PIT,TEX,B,NA,NA,1,1,2019,-1.3624,0.5282,-1.6937,3.6003,NA,NA,668804,1,7,Bot,NA,NA,NA,NA,425772,NA,190508_190455,2.0698,-124.2963,0.9812,-14.3099,22.5393,-27.1712,3.6867,1.6914,NA,NA,NA,84.946,2136,5.77,566197,445926,425772,542454,596059,523253,462101,425783,608336,608577,54.7295,NA,NA,NA,NA,NA,NA,NA,60,3,Changeup,6,2,6,2,2,6,6,2,Standard,Standard,NA
FT,2019-05-08,92.5,-1.4447,5.2172,Josh Bell,605137,445926,NA,foul,NA,NA,NA,NA,7,NA,R,L,R,PIT,TEX,S,NA,NA,1,0,2019,-1.4988,0.9834,-0.6078,1.8419,NA,NA,668804,1,7,Bot,NA,NA,NA,NA,425772,NA,190508_190433,5.2988,-134.537,-4.9242,-19.0881,25.951,-19.5811,3.64,1.74,194,71.8,33,92.231,2094,5.908,566197,445926,425772,542454,596059,523253,462101,425783,608336,608577,54.5915,NA,NA,NA,NA,NA,NA,NA,60,2,2-Seam Fastball,6,2,6,2,2,6,6,2,Standard,Standard,0
CH,2019-05-08,85.8,-1.43,5.452,Josh Bell,605137,445926,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,PIT,TEX,B,NA,NA,0,0,2019,-1.5639,0.8499,-0.9821,3.3001,NA,NA,668804,1,7,Bot,NA,NA,NA,NA,425772,NA,190508_190413,4.1115,-124.9099,-0.5472,-16.8926,23.788,-23.5461,3.7106,1.7873000000000001,NA,NA,NA,85.236,2216,5.776,566197,445926,425772,542454,596059,523253,462101,425783,608336,608577,54.7234,NA,NA,NA,NA,NA,NA,NA,60,1,Changeup,6,2,6,2,2,6,6,2,Standard,Standard,NA
FF,2019-05-08,92,1.549,6.6501,Josh Bell,605137,656685,field_out,hit_into_play,NA,NA,NA,NA,6,Josh Bell flies out to right fielder Nomar Mazara.,R,R,L,PIT,TEX,X,9,fly_ball,0,0,2019,0.2412,1.3582,0.425,2.5612,NA,NA,570256,1,5,Bot,170.91,72.59,NA,NA,425772,NA,190508_182932,-3.3853,-133.8574,-7.5197,3.6261,28.0721,-14.3818,3.47,1.63,318,93.7,42,92.375,2350,6.456,566197,656685,425772,542454,596059,523253,462101,425783,608336,608577,54.0433,0.021,0.039,0,1,0,0,3,45,1,4-Seam Fastball,4,2,4,2,2,4,4,2,Standard,Standard,0
FF,2019-05-08,92.9,-1.4588,5.4593,Josh Bell,605137,571946,home_run,hit_into_play_score,NA,NA,NA,NA,6,Josh Bell homers (9) on a fly ball to right field.    Melky Cabrera scores.,R,L,R,PIT,TEX,X,NA,fly_ball,1,0,2019,-0.9007,1.4364,0.4265,2.6453,NA,NA,466320,1,4,Bot,237.91,30.84,NA,NA,425772,NA,190508_175415,6.8306,-135.0412,-4.5577,-12.5929,30.8681,-13.7574,3.64,1.74,472,114.9,25,92.959,2248,6.495,566197,571946,425772,542454,596059,452678,462101,425783,608336,608577,54.0041,0.995,1.981,2,1,0,3,6,31,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,1
FF,2019-05-08,92.9,-1.2236,5.5671,Josh Bell,605137,571946,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,PIT,TEX,B,NA,NA,0,0,2019,-0.8704,1.4561,-0.4283,4.7033,NA,NA,466320,1,4,Bot,NA,NA,NA,NA,425772,NA,190508_175343,4.0199,-135.3065,0.3552,-11.7412,31.2492,-14.3683,3.7825,1.8115,NA,NA,NA,93.648,2337,6.813,566197,571946,425772,542454,596059,452678,462101,425783,608336,608577,53.6865,NA,NA,NA,NA,NA,NA,NA,31,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,NA
CU,2019-05-08,78.5,-1.6122,5.6942,Josh Bell,605137,571946,double,hit_into_play_no_out,NA,NA,NA,NA,7,Josh Bell doubles (12) on a sharp line drive to center fielder Joey Gallo.,R,L,R,PIT,TEX,X,8,line_drive,0,0,2019,0.4413,-0.7062,-0.5017,2.0829,NA,NA,NA,0,2,Bot,61.63,49.26,NA,NA,425772,NA,190508_171412,1.5907,-114.3033,0.2323,3.5301,19.4745,-38.5259,3.64,1.74,335,107.7,12,77.942,2332,5.689,566197,571946,425772,542454,596059,452678,462101,425783,608336,608577,54.8103,0.895,0.927,1.25,1,1,1,5,14,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,0
FF,2019-05-07,95.8,-1.2421,5.8526,Josh Bell,605137,600917,field_out,hit_into_play,NA,NA,NA,NA,11,"Josh Bell grounds out, first baseman Logan Forsythe to pitcher Jose Leclerc.",R,L,R,PIT,TEX,X,3,ground_ball,0,0,2019,-0.2237,1.2952,-0.9255,3.2192,NA,NA,NA,1,7,Bot,146.56,164.56,NA,NA,643396,NA,190508_012749,1.2976,-139.2778,-4.1043,-3.1013,30.0883,-15.2127,3.6655,1.7794,2,77.9,-53,94.263,2688,5.354,566196,600917,643396,523253,596059,452678,462101,425783,608336,452254,55.146,0.129,0.13,0,1,0,0,2,64,1,4-Seam Fastball,5,4,5,4,4,5,5,4,Standard,Standard,0
SL,2019-05-07,83.9,-2.7479,5.683,Josh Bell,605137,592716,field_out,hit_into_play,NA,NA,NA,NA,7,Josh Bell lines out to right fielder Hunter Pence.,R,L,R,PIT,TEX,X,9,line_drive,0,0,2019,0.1501,-0.411,-0.4809,2.1174,NA,NA,NA,0,5,Bot,193.68,88.78,NA,NA,643396,NA,190508_003306,4.8823,-121.9974,-1.0458,0.507,23.7666,-36.2176,3.6426,1.684,305,88.7,22,82.754,2605,5.543,566196,592716,643396,523253,596059,452678,462101,608336,592261,452254,54.9561,0.25,0.286,0,1,0,0,3,43,1,Slider,5,2,5,2,2,5,5,2,Standard,Standard,0
SI,2019-05-07,92.9,-2.5321,5.7947,Josh Bell,605137,592716,walk,ball,NA,NA,NA,NA,11,Josh Bell walks.,R,L,R,PIT,TEX,B,NA,NA,3,2,2019,-1.2097,0.7537,-1.3309,3.9835,NA,NA,NA,0,4,Bot,NA,NA,NA,NA,643396,NA,190508_000942,5.7456,-135.2616,-0.5446,-16.1268,27.9177,-22.9522,3.63,1.7566,NA,NA,NA,93.376,2029,6.419,566196,592716,643396,523253,596059,452678,462101,608336,592261,452254,54.0806,NA,NA,0.7,1,0,0,NA,30,6,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,NA
SL,2019-05-07,84.8,-2.6566,5.7237,Josh Bell,605137,592716,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,PIT,TEX,B,NA,NA,2,2,2019,0.5222,-0.0818,0.1626,1.277,NA,NA,NA,0,4,Bot,NA,NA,NA,NA,643396,NA,190508_000924,5.5187,-123.3767,-3.9155,4.2543,22.6022,-32.5045,3.6795,1.7589,NA,NA,NA,84.344,2665,5.823,566196,592716,643396,523253,596059,452678,462101,608336,592261,452254,54.6769,NA,NA,NA,NA,NA,NA,NA,30,5,Slider,1,2,1,2,2,1,1,2,Standard,Standard,NA
CH,2019-05-07,87.4,-2.5244,5.7976,Josh Bell,605137,592716,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,PIT,TEX,B,NA,NA,1,2,2019,-1.5422,0.3756,-2.2927,1.7917,NA,NA,NA,0,4,Bot,NA,NA,NA,NA,643396,NA,190508_000901,3.6235,-127.1796,-4.2692,-17.1745,24.0523,-27.576,3.63,1.72,NA,NA,NA,86.846,1803,5.763,566196,592716,643396,523253,596059,452678,462101,608336,592261,452254,54.7364,NA,NA,NA,NA,NA,NA,NA,30,4,Changeup,1,2,1,2,2,1,1,2,Standard,Standard,NA
CH,2019-05-07,87.2,-2.6299,5.8254,Josh Bell,605137,592716,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,PIT,TEX,B,NA,NA,0,2,2019,-1.31,0.7617,-1.9787,3.0141,NA,NA,NA,0,4,Bot,NA,NA,NA,NA,643396,NA,190508_000846,4.1692,-126.9548,-2.2021,-14.7991,22.54,-23.816,3.63,1.7173,NA,NA,NA,87.032,1827,5.859,566196,592716,643396,523253,596059,452678,462101,608336,592261,452254,54.6405,NA,NA,NA,NA,NA,NA,NA,30,3,Changeup,1,2,1,2,2,1,1,2,Standard,Standard,NA
SI,2019-05-07,91.6,-2.5146,5.8643,Josh Bell,605137,592716,NA,foul,NA,NA,NA,NA,6,NA,R,L,R,PIT,TEX,S,NA,NA,0,1,2019,-1.1056,0.9063,0.3682,2.625,NA,NA,NA,0,4,Bot,NA,NA,NA,NA,643396,NA,190508_000830,9.6749,-133.1543,-4.3182,-15.1369,25.6951,-20.6544,3.7124,1.7303,186,68.4,49,92.062,2067,6.397,566196,592716,643396,523253,596059,452678,462101,608336,592261,452254,54.1024,NA,NA,NA,NA,NA,NA,NA,30,2,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,0
SI,2019-05-07,90.6,-2.6492,5.8754,Josh Bell,605137,592716,NA,swinging_strike,NA,NA,NA,NA,1,NA,R,L,R,PIT,TEX,S,NA,NA,0,0,2019,-1.0864,0.7948,-0.3417,3.6445,NA,NA,NA,0,4,Bot,NA,NA,NA,NA,643396,NA,190508_000804,8.0622,-131.7767,-1.3593,-14.2784,26.2794,-22.8395,3.7135,1.7339,NA,NA,NA,90.732,1864,6.257,566196,592716,643396,523253,596059,452678,462101,608336,592261,452254,54.2423,NA,NA,NA,NA,NA,NA,NA,30,1,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,NA
SI,2019-05-07,91.6,-2.5234,5.9343,Josh Bell,605137,592716,double,hit_into_play_no_out,NA,NA,NA,NA,11,Josh Bell doubles (11) on a sharp ground ball to left fielder Joey Gallo.,R,L,R,PIT,TEX,X,7,ground_ball,1,0,2019,-0.9516,0.9106,-0.8854,3.3245,NA,NA,NA,0,2,Bot,70.25,124.59,NA,NA,643396,NA,190507_232928,6.1999,-133.3149,-2.6959,-12.6825,28.6798,-20.9485,3.6114,1.6855,67,102.8,1,91.734,1944,6.362,566196,592716,643396,523253,596059,452678,462101,608336,592261,452254,54.1372,0.466,0.446,1.25,1,1,1,4,12,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,0
CU,2019-05-07,80.4,-2.8615,5.8735,Josh Bell,605137,592716,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,PIT,TEX,B,NA,NA,0,0,2019,0.2624,-0.2759,-1.8597,2.0363,NA,NA,NA,0,2,Bot,NA,NA,NA,NA,643396,NA,190507_232910,1.7085,-116.9327,-1.3296,2.0123,21.1222,-34.6366,3.6826,1.7566,NA,NA,NA,78.945,2674,5.207,566196,592716,643396,523253,596059,452678,462101,608336,592261,452254,55.2929,NA,NA,NA,NA,NA,NA,NA,12,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,NA
SI,2019-05-07,92.2,-2.6812,5.9693,Josh Bell,605137,592716,caught_stealing_2b,called_strike,NA,NA,NA,NA,6,"Rangers challenged (tag play), call on the field was overturned: Gregory Polanco caught stealing 2nd base, catcher Isiah Kiner-Falefa to shortstop Elvis Andrus.",R,L,R,PIT,TEX,S,2,NA,0,0,2019,-1.0412,0.9407,0.6826,2.5155,NA,NA,570256,2,1,Bot,NA,NA,NA,NA,643396,NA,190507_231750,10.6899,-133.8404,-4.9419,-14.5559,26.6755,-20.1787,3.753,1.7672,NA,NA,NA,91.763,2110,5.989,566196,592716,643396,523253,596059,452678,462101,608336,592261,452254,54.5102,NA,NA,0,0,0,0,NA,7,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,NA
FF,2019-05-05,88.2,-2.0908,5.7459,Josh Bell,605137,433589,field_out,hit_into_play,NA,NA,NA,NA,11,Josh Bell flies out to left fielder Chad Pinder.,R,L,R,PIT,OAK,X,7,fly_ball,1,1,2019,-0.4429,1.4958,-0.5305,3.9524,NA,NA,NA,0,12,Bot,48.3,97.63,NA,NA,572033,NA,190505_210727,4.7919,-128.5521,-1.509,-5.9527,24.881,-15.0858,3.6,1.74,301,98.9,49,89.531,2344,6.873,566195,433589,572033,434778,595777,656305,543760,640461,657656,572039,53.6261,0.016,0.025,0,1,0,0,3,86,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard,1
CH,2019-05-05,80.8,-2.203,5.7063,Josh Bell,605137,433589,NA,foul,NA,NA,NA,NA,5,NA,R,L,R,PIT,OAK,S,NA,NA,1,0,2019,-0.7734,1.2961,-0.069,2.4433,NA,NA,NA,0,12,Bot,NA,NA,NA,NA,572033,NA,190505_210702,6.3489,-117.7594,-3.2688,-8.4877,19.9747,-19.3641,3.6,1.74,154,59.9,33,82.292,1851,6.967,566195,433589,572033,434778,595777,656305,543760,640461,657656,572039,53.5324,NA,NA,NA,NA,NA,NA,NA,86,2,Changeup,1,1,1,1,1,1,1,1,Infield shift,Standard,0
CH,2019-05-05,81.5,-2.2735,5.7264,Josh Bell,605137,433589,NA,ball,NA,NA,NA,NA,9,NA,R,L,R,PIT,OAK,B,NA,NA,0,0,2019,-0.7977,1.2016,0.7295,2.1316,NA,NA,NA,0,12,Bot,NA,NA,NA,NA,572033,NA,190505_210644,8.4182,-118.5856,-3.9621,-9.17,19.8559,-19.9805,3.7926,1.821,NA,NA,NA,82.927,1933,6.966,566195,433589,572033,434778,595777,656305,543760,640461,657656,572039,53.5338,NA,NA,NA,NA,NA,NA,NA,86,1,Changeup,1,1,1,1,1,1,1,1,Infield shift,Standard,NA
