PLAYER,SEASON,FGM,FGA,TPM,TPA,FTM,FTA,FGP,TPP,FTP,eFGP,PTS,TSP
Joffrey Lauvergne,2016,195,380,13,53,62,69,0.5131578947368421,0.24528301886792453,0.8985507246376812,0.5302631578947369,465,0.5665756896383662
O.J. Mayo,2016,119,321,52,162,31,40,0.3707165109034268,0.32098765432098764,0.775,0.4517133956386293,321,0.474010632014176
Ben McLemore,2016,195,455,67,185,74,103,0.42857142857142855,0.3621621621621622,0.7184466019417476,0.5021978021978022,531,0.5306603773584906
David Lee,2016,178,335,0,1,71,93,0.5313432835820896,0,0.7634408602150538,0.5313432835820896,427,0.5679399872313258
Wayne Ellington,2016,218,561,96,268,54,63,0.38859180035650626,0.3582089552238806,0.8571428571428571,0.4741532976827095,586,0.49768990351949993
Jameer Nelson,2016,113,307,43,144,30,35,0.36807817589576547,0.2986111111111111,0.8571428571428571,0.4381107491856677,299,0.46370967741935487
Langston Galloway,2016,231,588,77,224,86,114,0.39285714285714285,0.34375,0.7543859649122807,0.4583333333333333,625,0.4896891061802683
Devin Harris,2016,167,374,52,158,101,140,0.446524064171123,0.3291139240506329,0.7214285714285714,0.516042780748663,487,0.5589990817263544
Jose Calderon,2016,209,452,84,202,42,48,0.46238938053097345,0.4158415841584158,0.875,0.5553097345132744,544,0.5749070003381805
Darrell Arthur,2016,221,489,45,117,40,53,0.45194274028629855,0.38461538461538464,0.7547169811320755,0.49795501022494887,527,0.5143269831355403
D.J. Augustin,2016,148,350,68,169,103,128,0.4228571428571429,0.40236686390532544,0.8046875,0.52,467,0.574670210671392
E'Twaun Moore,2016,187,389,47,104,22,35,0.480719794344473,0.4519230769230769,0.6285714285714286,0.5411311053984575,443,0.5477250247279921
Matthew Dellavedova,2016,207,511,98,239,57,66,0.4050880626223092,0.4100418410041841,0.8636363636363636,0.5009784735812133,569,0.5268128286793571
Frank Kaminsky,2016,215,525,68,202,108,148,0.4095238095238095,0.33663366336633666,0.7297297297297297,0.4742857142857143,606,0.5134548905307396
JaMychal Green,2016,230,495,15,45,103,137,0.46464646464646464,0.3333333333333333,0.7518248175182481,0.4797979797979798,578,0.5204581472410316
Jodie Meeks,2016,7,20,4,9,4,4,0.35,0.4444444444444444,1,0.45,22,0.5055147058823529
Amir Johnson,2016,250,427,10,43,69,121,0.585480093676815,0.23255813953488372,0.5702479338842975,0.5971896955503513,579,0.602823588205897
Garrett Temple,2016,201,505,89,257,91,125,0.39801980198019804,0.3463035019455253,0.728,0.4861386138613861,582,0.5196428571428572
Nick Young,2016,126,372,77,237,63,76,0.3387096774193548,0.32489451476793246,0.8289473684210527,0.4422043010752688,392,0.48342541436464087
Shane Larkin,2016,222,503,39,109,83,107,0.441351888667992,0.3577981651376147,0.7757009345794392,0.4801192842942346,566,0.5144706224549156
James Ennis,2016,54,113,26,58,25,34,0.4778761061946903,0.4482758620689655,0.7352941176470589,0.5929203539823009,159,0.6212879024695217
Danny Green,2016,210,559,116,349,34,46,0.3756708407871199,0.332378223495702,0.7391304347826086,0.47942754919499103,570,0.492024031489538
Corey Brewer,2016,212,552,61,225,105,140,0.38405797101449274,0.27111111111111114,0.75,0.43931159420289856,590,0.4807692307692307
Jason Smith,2016,244,503,4,16,54,67,0.4850894632206759,0.25,0.8059701492537313,0.48906560636182905,546,0.5126953125
Brandon Bass,2016,174,317,0,2,125,148,0.5488958990536278,0,0.8445945945945946,0.5488958990536278,473,0.6189155239191877
Mike Dunleavy,2016,77,188,39,99,29,37,0.4095744680851064,0.3939393939393939,0.7837837837837838,0.5132978723404256,222,0.5433718425690229
Tyson Chandler,2016,183,314,0,1,106,171,0.5828025477707006,0,0.6198830409356725,0.5828025477707006,472,0.6063097317850169
Aaron Brooks,2016,188,470,66,185,49,64,0.4,0.3567567567567568,0.765625,0.4702127659574468,491,0.492813553878272
Marreese Speights,2016,197,456,24,62,94,114,0.43201754385964913,0.3870967741935484,0.8245614035087719,0.4583333333333333,512,0.5057689268215584
David West,2016,244,448,3,7,63,80,0.5446428571428571,0.42857142857142855,0.7875,0.5479910714285714,554,0.5732615894039735
Clint Capela,2016,231,397,0,1,80,211,0.5818639798488665,0,0.3791469194312796,0.5818639798488665,542,0.5532418748979259
Bobby Portis,2016,186,435,16,52,48,66,0.42758620689655175,0.3076923076923077,0.7272727272727273,0.4459770114942529,436,0.4697870873200586
Andre Iguodala,2016,176,368,54,154,51,83,0.4782608695652174,0.35064935064935066,0.6144578313253012,0.5516304347826086,457,0.5648670028675962
Willie Cauley-Stein,2016,191,339,0,2,81,125,0.5634218289085545,0,0.648,0.5634218289085545,463,0.5875634517766497
John Henson,2016,164,291,0,1,69,117,0.563573883161512,0,0.5897435897435898,0.563573883161512,397,0.5795958888110254
Luke Babbitt,2016,122,289,44,109,39,50,0.42214532871972316,0.4036697247706422,0.78,0.4982698961937716,327,0.5257234726688103
Donald Sloan,2016,154,350,38,99,78,104,0.44,0.3838383838383838,0.75,0.4942857142857143,424,0.5356781888012937
Brandon Jennings,2016,112,303,51,155,57,78,0.3696369636963696,0.32903225806451614,0.7307692307692307,0.4537953795379538,332,0.4921143128186885
Patrick Patterson,2016,204,493,106,293,29,34,0.41379310344827586,0.36177474402730375,0.8529411764705882,0.5212981744421906,543,0.5344909047956532
Wesley Johnson,2016,208,515,103,309,30,46,0.40388349514563104,0.3333333333333333,0.6521739130434783,0.503883495145631,549,0.5128540467827517
Andrew Nicholson,2016,146,309,41,113,51,65,0.47249190938511326,0.36283185840707965,0.7846153846153846,0.5388349514563107,384,0.5687203791469194
Seth Curry,2016,102,224,50,111,45,54,0.45535714285714285,0.45045045045045046,0.8333333333333334,0.5669642857142857,299,0.6034065224410721
Andrea Bargnani,2016,127,278,3,15,47,57,0.4568345323741007,0.2,0.8245614035087719,0.46223021582733814,304,0.5015177510888215
Vince Carter,2016,133,343,59,169,70,84,0.3877551020408163,0.34911242603550297,0.8333333333333334,0.4737609329446064,395,0.5197915570060007
Josh Richardson,2016,123,272,53,115,42,63,0.4522058823529412,0.4608695652173913,0.6666666666666666,0.5496323529411765,341,0.5688642733217669
Henry Sims,2016,33,77,0,1,25,30,0.42857142857142855,0,0.8333333333333334,0.42857142857142855,91,0.5044345898004434
Kris Humphries,2016,121,295,34,108,67,84,0.4101694915254237,0.3148148148148148,0.7976190476190477,0.46779661016949153,343,0.516628509458971
Justise Winslow,2016,196,463,32,116,80,117,0.42332613390928725,0.27586206896551724,0.6837606837606838,0.45788336933045354,504,0.48981495879334475
Tim Hardaway Jr.,2016,114,264,48,141,50,56,0.4318181818181818,0.3404255319148936,0.8928571428571429,0.5227272727272727,326,0.5647172949002217
Maurice Harkless,2016,195,411,39,140,69,111,0.4744525547445255,0.2785714285714286,0.6216216216216216,0.5218978102189781,498,0.5414926931106472
Boris Diaw,2016,202,383,25,69,56,76,0.5274151436031331,0.36231884057971014,0.7368421052631579,0.5600522193211488,485,0.5823167803284987
Thabo Sefolosha,2016,187,373,42,125,62,99,0.5013404825737265,0.336,0.6262626262626263,0.5576407506702413,478,0.5737468792010755
Leandro Barbosa,2016,171,370,39,111,52,62,0.46216216216216216,0.35135135135135137,0.8387096774193549,0.5148648648648648,433,0.5449556987515103
Aron Baynes,2016,194,384,0,2,126,165,0.5052083333333334,0,0.7636363636363637,0.5052083333333334,514,0.562855891371003
Shaun Livingston,2016,203,379,2,12,80,93,0.5356200527704486,0.16666666666666666,0.8602150537634409,0.5382585751978892,488,0.5810630596304057
Timofey Mozgov,2016,203,359,1,7,68,95,0.5654596100278552,0.14285714285714285,0.7157894736842105,0.5668523676880223,475,0.592564870259481
Donatas Motiejunas,2016,90,205,16,57,34,53,0.43902439024390244,0.2807017543859649,0.6415094339622641,0.47804878048780486,230,0.5036790469516468
PJ Hairston,2016,145,408,70,241,50,64,0.3553921568627451,0.29045643153526973,0.78125,0.4411764705882353,410,0.47001100513572996
Mike Scott,2016,176,376,62,158,50,63,0.46808510638297873,0.3924050632911392,0.7936507936507936,0.550531914893617,464,0.5746557019716635
Paul Pierce,2016,144,397,75,242,54,66,0.36272040302267,0.30991735537190085,0.8181818181818182,0.45717884130982367,417,0.4893906675429537
Trey Lyles,2016,191,436,49,127,57,82,0.4380733944954128,0.3858267716535433,0.6951219512195121,0.49426605504587157,488,0.5168615488900187
TJ McConnell,2016,218,464,31,89,26,41,0.4698275862068966,0.34831460674157305,0.6341463414634146,0.5032327586206896,493,0.5113683511741764
Mario Hezonja,2016,181,418,67,192,49,54,0.43301435406698563,0.3489583333333333,0.9074074074074074,0.5131578947368421,478,0.541017747193046
Dante Cunningham,2016,186,413,55,174,57,82,0.45036319612590797,0.3160919540229885,0.6951219512195121,0.5169491525423728,484,0.5388794869511
Josh Smith,2016,127,349,41,143,37,67,0.3638968481375358,0.2867132867132867,0.5522388059701493,0.42263610315186245,332,0.43859649122807015
Channing Frye,2016,151,347,91,237,30,35,0.43515850144092216,0.38396624472573837,0.8571428571428571,0.5662824207492796,423,0.5836092715231789
Jonathon Simmons,2016,122,241,18,47,69,92,0.5062240663900415,0.3829787234042553,0.75,0.5435684647302904,331,0.5879636208611624
Alexis Ajinca,2016,150,314,0,1,52,62,0.47770700636942676,0,0.8387096774193549,0.47770700636942676,352,0.5157055789967183
Spencer Hawes,2016,124,306,38,102,54,65,0.40522875816993464,0.37254901960784315,0.8307692307692308,0.4673202614379085,340,0.5080693365212193
Roy Hibbert,2016,182,411,0,2,117,145,0.44282238442822386,0,0.8068965517241379,0.44282238442822386,481,0.5065290648694187
JJ Hickson,2016,80,155,0,1,46,103,0.5161290322580645,0,0.44660194174757284,0.5161290322580645,206,0.5141773162939297
Raul Neto,2016,180,418,64,162,52,70,0.430622009569378,0.3950617283950617,0.7428571428571429,0.507177033492823,476,0.5303030303030303
Trevor Booker,2016,190,388,12,41,71,106,0.4896907216494845,0.2926829268292683,0.6698113207547169,0.5051546391752577,463,0.5326247009018958
Jason Terry,2016,151,376,93,261,27,33,0.4015957446808511,0.3563218390804598,0.8181818181818182,0.5252659574468085,422,0.5403052340469119
Markel Brown,2016,127,322,38,120,71,94,0.3944099378881988,0.31666666666666665,0.7553191489361702,0.453416149068323,363,0.49950462351387054
Randy Foye,2016,169,482,75,250,61,74,0.3506224066390041,0.3,0.8243243243243243,0.4284232365145228,474,0.4605876865671642
Dwight Powell,2016,146,296,2,16,105,142,0.49324324324324326,0.125,0.7394366197183099,0.4966216216216216,399,0.5565164025887078
Rondae Hollis-Jefferson,2016,63,138,4,14,37,52,0.45652173913043476,0.2857142857142857,0.7115384615384616,0.47101449275362317,167,0.519020387866733
Iman Shumpert,2016,114,305,43,146,40,51,0.3737704918032787,0.2945205479452055,0.7843137254901961,0.44426229508196724,311,0.47489616418275105
Xavier Munford,2016,32,77,9,23,7,14,0.4155844155844156,0.391304347826087,0.5,0.474025974025974,80,0.48100048100048104
Jarell Martin,2016,54,116,0,2,45,62,0.46551724137931033,0,0.7258064516129032,0.46551724137931033,153,0.5339195979899497
Greivis Vasquez,2016,45,138,18,73,22,26,0.32608695652173914,0.2465753424657534,0.8461538461538461,0.391304347826087,130,0.4349571734475375
Ty Lawson,2016,139,354,36,108,59,86,0.3926553672316384,0.3333333333333333,0.686046511627907,0.4435028248587571,373,0.47595957533687216
Bryce Dejean-Jones,2016,28,69,12,32,11,21,0.4057971014492754,0.375,0.5238095238095238,0.4927536231884058,79,0.5048568507157465
Troy Daniels,2016,89,187,59,122,5,9,0.47593582887700536,0.48360655737704916,0.5555555555555556,0.6336898395721925,242,0.6336405529953917
Richaun Holmes,2016,114,222,8,44,51,74,0.5135135135135135,0.18181818181818182,0.6891891891891891,0.5315315315315315,287,0.5637177875549969
Jerian Grant,2016,154,391,22,100,96,123,0.3938618925831202,0.22,0.7804878048780488,0.4219948849104859,426,0.4785226455787203
Anthony Morrow,2016,136,333,79,205,29,39,0.4084084084084084,0.3853658536585366,0.7435897435897436,0.527027027027027,380,0.5426090929860635
Tiago Splitter,2016,81,155,0,2,39,48,0.5225806451612903,0,0.8125,0.5225806451612903,201,0.570633658868953
Norman Powell,2016,97,229,36,88,43,53,0.42358078602620086,0.4090909090909091,0.8113207547169812,0.5021834061135371,273,0.5409797083069119
Richard Jefferson,2016,143,312,66,173,58,87,0.4583333333333333,0.3815028901734104,0.6666666666666666,0.5641025641025641,410,0.5852460888432112
Larry Nance Jr.,2016,158,300,1,10,32,47,0.5266666666666666,0.1,0.6808510638297872,0.5283333333333333,349,0.5441561681426967
Bismack Biyombo,2016,156,288,0,1,142,226,0.5416666666666666,0,0.6283185840707964,0.5416666666666666,454,0.5858971711748916
Andrew Bogut,2016,175,279,1,1,24,50,0.6272401433691757,1,0.48,0.6290322580645161,375,0.6229235880398671
Ronnie Price,2016,116,302,68,195,31,41,0.3841059602649007,0.3487179487179487,0.7560975609756098,0.4966887417218543,331,0.5171228596425447
Anthony Tolliver,2016,128,333,98,272,29,47,0.3843843843843844,0.3602941176470588,0.6170212765957447,0.5315315315315315,383,0.541449898213074
Tony Snell,2016,126,339,56,155,30,33,0.37168141592920356,0.36129032258064514,0.9090909090909091,0.45427728613569324,338,0.4780493324281512
Quincy Acy,2016,119,214,19,49,50,68,0.5560747663551402,0.3877551020408163,0.7352941176470589,0.6004672897196262,307,0.6293046900623155
Charlie Villanueva,2016,125,328,47,173,22,24,0.38109756097560976,0.27167630057803466,0.9166666666666666,0.4527439024390244,319,0.4711129489603025
Nemanja Bjelica,2016,110,235,48,125,40,55,0.46808510638297873,0.384,0.7272727272727273,0.5702127659574469,308,0.5941358024691358
Tim Frazier,2016,96,230,16,48,53,74,0.41739130434782606,0.3333333333333333,0.7162162162162162,0.45217391304347826,261,0.4970292504570384
JaKarr Sampson,2016,140,318,14,63,80,122,0.44025157232704404,0.2222222222222222,0.6557377049180327,0.46226415094339623,374,0.50312096427034
JaVale McGee,2016,77,134,0,1,18,36,0.5746268656716418,0,0.5,0.5746268656716418,172,0.5739455419113721
James Johnson,2016,114,240,20,66,39,68,0.475,0.30303030303030304,0.5735294117647058,0.5166666666666667,287,0.5316390041493776
Metta World Peace,2016,55,177,26,84,40,57,0.3107344632768362,0.30952380952380953,0.7017543859649122,0.384180790960452,176,0.43547110055423593
Alan Anderson,2016,21,59,12,37,11,15,0.3559322033898305,0.32432432432432434,0.7333333333333333,0.4576271186440678,65,0.49542682926829273
Cameron Payne,2016,114,278,36,111,19,24,0.41007194244604317,0.32432432432432434,0.7916666666666666,0.4748201438848921,283,0.49036595508733016
Sasha Vujacic,2016,106,277,52,143,32,39,0.38267148014440433,0.36363636363636365,0.8205128205128205,0.47653429602888087,296,0.5031275496328528
Spencer Dinwiddie,2016,19,53,1,10,19,33,0.3584905660377358,0.1,0.5757575757575758,0.36792452830188677,58,0.42950236966824645
Andre Roberson,2016,136,274,32,103,33,54,0.49635036496350365,0.3106796116504854,0.6111111111111112,0.5547445255474452,337,0.5658919935518538
Kyle O'Quinn,2016,129,271,5,22,46,60,0.47601476014760147,0.22727272727272727,0.7666666666666667,0.48523985239852396,309,0.5195023537323471
Chris McCullough,2016,44,109,13,35,11,23,0.4036697247706422,0.37142857142857144,0.4782608695652174,0.463302752293578,112,0.47011417058428473
Beno Udrih,2016,86,197,15,44,18,20,0.4365482233502538,0.3409090909090909,0.9,0.4746192893401015,205,0.49805636540330417
Justin Holiday,2016,88,228,36,105,27,37,0.38596491228070173,0.34285714285714286,0.7297297297297297,0.4649122807017544,239,0.48919272965449484
Jordan McRae,2016,34,78,10,22,21,28,0.4358974358974359,0.45454545454545453,0.75,0.5,99,0.5480513728963685
Kyle Anderson,2016,138,296,12,37,62,83,0.46621621621621623,0.32432432432432434,0.7469879518072289,0.4864864864864865,350,0.526284133285216
Tyler Ennis,2016,84,187,13,39,25,34,0.44919786096256686,0.3333333333333333,0.7352941176470589,0.4839572192513369,206,0.5100019805902158
Marcelo Huertas,2016,97,230,16,61,27,29,0.4217391304347826,0.26229508196721313,0.9310344827586207,0.45652173913043476,237,0.48813643104300547
Briante Weber,2016,14,39,0,5,3,4,0.358974358974359,0,0.75,0.358974358974359,31,0.3802747791952895
Alonzo Gee,2016,131,254,17,61,44,66,0.515748031496063,0.2786885245901639,0.6666666666666666,0.5492125984251969,323,0.5705907292255511
Steve Blake,2016,93,240,52,151,16,20,0.3875,0.3443708609271523,0.8,0.49583333333333335,254,0.5104501607717041
Jonas Jerebko,2016,118,286,43,108,61,78,0.4125874125874126,0.39814814814814814,0.782051282051282,0.48776223776223776,340,0.5307192807192808
Thomas Robinson,2016,130,291,0,1,47,109,0.44673539518900346,0,0.43119266055045874,0.44673539518900346,307,0.45285579419400523
CJ Watson,2016,47,137,14,48,34,39,0.34306569343065696,0.2916666666666667,0.8717948717948718,0.39416058394160586,142,0.46056045666839646
Joakim Noah,2016,51,133,0,1,22,45,0.38345864661654133,0,0.4888888888888889,0.38345864661654133,124,0.4057591623036649
Jeff Withey,2016,87,162,0,2,43,59,0.5370370370370371,0,0.7288135593220338,0.5370370370370371,217,0.5772504788252819
Brandon Rush,2016,111,260,65,157,18,28,0.4269230769230769,0.4140127388535032,0.6428571428571429,0.551923076923077,305,0.560002937720329
Joe Ingles,2016,124,291,81,210,13,18,0.4261168384879725,0.38571428571428573,0.7222222222222222,0.5652920962199313,342,0.572059413890004
Ryan Kelly,2016,55,149,5,37,37,54,0.3691275167785235,0.13513513513513514,0.6851851851851852,0.3859060402684564,152,0.4399166473720769
Tyus Jones,2016,56,156,16,53,28,39,0.358974358974359,0.3018867924528302,0.717948717948718,0.41025641025641024,156,0.45045045045045046
Solomon Hill,2016,93,208,24,73,36,42,0.44711538461538464,0.3287671232876712,0.8571428571428571,0.5048076923076923,246,0.5430943129636171
John Jenkins,2016,71,160,16,51,20,24,0.44375,0.3137254901960784,0.8333333333333334,0.49375,178,0.5218105065666041
Elton Brand,2016,31,72,0,1,8,9,0.4305555555555556,0,0.8888888888888888,0.4305555555555556,70,0.4607688256977357
Chase Budinger,2016,104,239,24,86,39,56,0.4351464435146444,0.27906976744186046,0.6964285714285714,0.48535564853556484,271,0.5139584281596116
