Event,Round,Diver,Country,Rank,DiveNo,Difficulty,JScore,Judge,JCountry
W3mSB,3 - Final,MICHELL Chantelle,AUS,7,3,2.8,7.5,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,MICHELL Chantelle,AUS,7,4,2.8,7.5,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,MICHELL Chantelle,AUS,7,4,2.8,8,MENA Jesus,MEX
W3mSB,3 - Final,MICHELL Chantelle,AUS,7,4,2.8,8,HUBER Peter,AUT
W3mSB,3 - Final,MICHELL Chantelle,AUS,7,4,2.8,8.5,HOOD Robin,NZL
W3mSB,3 - Final,MICHELL Chantelle,AUS,7,4,2.8,7,HASSAN Mostafa,EGY
W3mSB,3 - Final,MICHELL Chantelle,AUS,7,4,2.8,8,BOUSSARD Michel,FRA
W3mSB,3 - Final,MICHELL Chantelle,AUS,7,4,2.8,7.5,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,MICHELL Chantelle,AUS,7,5,2.7,7.5,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,MICHELL Chantelle,AUS,7,5,2.7,8,MENA Jesus,MEX
W3mSB,3 - Final,MICHELL Chantelle,AUS,7,5,2.7,8,HUBER Peter,AUT
W3mSB,3 - Final,MICHELL Chantelle,AUS,7,5,2.7,8.5,HOOD Robin,NZL
W3mSB,3 - Final,MICHELL Chantelle,AUS,7,5,2.7,8.5,HASSAN Mostafa,EGY
W3mSB,3 - Final,MICHELL Chantelle,AUS,7,5,2.7,8.5,BOUSSARD Michel,FRA
W3mSB,3 - Final,MICHELL Chantelle,AUS,7,5,2.7,8,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,KEIM Jenny,USA,8,1,2.4,8,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,KEIM Jenny,USA,8,1,2.4,8,MENA Jesus,MEX
W3mSB,3 - Final,KEIM Jenny,USA,8,1,2.4,8,HUBER Peter,AUT
W3mSB,3 - Final,KEIM Jenny,USA,8,1,2.4,8,HOOD Robin,NZL
W3mSB,3 - Final,KEIM Jenny,USA,8,1,2.4,8,HASSAN Mostafa,EGY
W3mSB,3 - Final,KEIM Jenny,USA,8,1,2.4,8,BOUSSARD Michel,FRA
W3mSB,3 - Final,KEIM Jenny,USA,8,1,2.4,8,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,KEIM Jenny,USA,8,2,2.8,7,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,KEIM Jenny,USA,8,2,2.8,6.5,MENA Jesus,MEX
W3mSB,3 - Final,KEIM Jenny,USA,8,2,2.8,6.5,HUBER Peter,AUT
W3mSB,3 - Final,KEIM Jenny,USA,8,2,2.8,6.5,HOOD Robin,NZL
W3mSB,3 - Final,KEIM Jenny,USA,8,2,2.8,5.5,HASSAN Mostafa,EGY
W3mSB,3 - Final,KEIM Jenny,USA,8,2,2.8,6.5,BOUSSARD Michel,FRA
W3mSB,3 - Final,KEIM Jenny,USA,8,2,2.8,6,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,KEIM Jenny,USA,8,3,2.8,8,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,KEIM Jenny,USA,8,3,2.8,8,MENA Jesus,MEX
W3mSB,3 - Final,KEIM Jenny,USA,8,3,2.8,8,HUBER Peter,AUT
W3mSB,3 - Final,KEIM Jenny,USA,8,3,2.8,8.5,HOOD Robin,NZL
W3mSB,3 - Final,KEIM Jenny,USA,8,3,2.8,7.5,HASSAN Mostafa,EGY
W3mSB,3 - Final,KEIM Jenny,USA,8,3,2.8,7.5,BOUSSARD Michel,FRA
W3mSB,3 - Final,KEIM Jenny,USA,8,3,2.8,7,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,KEIM Jenny,USA,8,4,3,7,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,KEIM Jenny,USA,8,4,3,7.5,MENA Jesus,MEX
W3mSB,3 - Final,KEIM Jenny,USA,8,4,3,7,HUBER Peter,AUT
W3mSB,3 - Final,KEIM Jenny,USA,8,4,3,7,HOOD Robin,NZL
W3mSB,3 - Final,KEIM Jenny,USA,8,4,3,7,HASSAN Mostafa,EGY
W3mSB,3 - Final,KEIM Jenny,USA,8,4,3,7,BOUSSARD Michel,FRA
W3mSB,3 - Final,KEIM Jenny,USA,8,4,3,7.5,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,KEIM Jenny,USA,8,5,3,6.5,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,KEIM Jenny,USA,8,5,3,7.5,MENA Jesus,MEX
W3mSB,3 - Final,KEIM Jenny,USA,8,5,3,7.5,HUBER Peter,AUT
W3mSB,3 - Final,KEIM Jenny,USA,8,5,3,7.5,HOOD Robin,NZL
W3mSB,3 - Final,KEIM Jenny,USA,8,5,3,8,HASSAN Mostafa,EGY
W3mSB,3 - Final,KEIM Jenny,USA,8,5,3,7.5,BOUSSARD Michel,FRA
W3mSB,3 - Final,KEIM Jenny,USA,8,5,3,7.5,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,1,2.4,8.5,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,1,2.4,9,MENA Jesus,MEX
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,1,2.4,8.5,HUBER Peter,AUT
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,1,2.4,9,HOOD Robin,NZL
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,1,2.4,8,HASSAN Mostafa,EGY
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,1,2.4,8.5,BOUSSARD Michel,FRA
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,1,2.4,8.5,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,2,2.7,7,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,2,2.7,7.5,MENA Jesus,MEX
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,2,2.7,7,HUBER Peter,AUT
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,2,2.7,8.5,HOOD Robin,NZL
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,2,2.7,7,HASSAN Mostafa,EGY
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,2,2.7,7.5,BOUSSARD Michel,FRA
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,2,2.7,8,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,3,2.8,7.5,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,3,2.8,8,MENA Jesus,MEX
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,3,2.8,7.5,HUBER Peter,AUT
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,3,2.8,8.5,HOOD Robin,NZL
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,3,2.8,7.5,HASSAN Mostafa,EGY
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,3,2.8,7.5,BOUSSARD Michel,FRA
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,3,2.8,7.5,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,4,2.8,8.5,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,4,2.8,8,MENA Jesus,MEX
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,4,2.8,7.5,HUBER Peter,AUT
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,4,2.8,8.5,HOOD Robin,NZL
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,4,2.8,8,HASSAN Mostafa,EGY
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,4,2.8,8,BOUSSARD Michel,FRA
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,4,2.8,7.5,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,5,2.8,7,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,5,2.8,7.5,MENA Jesus,MEX
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,5,2.8,7,HUBER Peter,AUT
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,5,2.8,6.5,HOOD Robin,NZL
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,5,2.8,7,HASSAN Mostafa,EGY
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,5,2.8,6.5,BOUSSARD Michel,FRA
W3mSB,3 - Final,VYGUZOVA Irina,KAZ,9,5,2.8,7,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,1,2.4,7.5,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,1,2.4,8.5,MENA Jesus,MEX
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,1,2.4,8.5,HUBER Peter,AUT
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,1,2.4,8.5,HOOD Robin,NZL
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,1,2.4,8,HASSAN Mostafa,EGY
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,1,2.4,8,BOUSSARD Michel,FRA
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,1,2.4,8.5,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,2,2.7,7.5,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,2,2.7,8,MENA Jesus,MEX
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,2,2.7,8,HUBER Peter,AUT
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,2,2.7,8.5,HOOD Robin,NZL
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,2,2.7,8,HASSAN Mostafa,EGY
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,2,2.7,8,BOUSSARD Michel,FRA
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,2,2.7,8.5,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,3,3,6.5,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,3,3,6,MENA Jesus,MEX
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,3,3,6.5,HUBER Peter,AUT
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,3,3,6.5,HOOD Robin,NZL
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,3,3,7,HASSAN Mostafa,EGY
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,3,3,5.5,BOUSSARD Michel,FRA
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,3,3,7,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,4,3,6,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,4,3,6,MENA Jesus,MEX
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,4,3,6.5,HUBER Peter,AUT
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,4,3,6,HOOD Robin,NZL
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,4,3,6.5,HASSAN Mostafa,EGY
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,4,3,5.5,BOUSSARD Michel,FRA
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,4,3,6.5,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,5,2.9,7.5,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,5,2.9,7,MENA Jesus,MEX
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,5,2.9,7.5,HUBER Peter,AUT
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,5,2.9,7.5,HOOD Robin,NZL
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,5,2.9,8,HASSAN Mostafa,EGY
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,5,2.9,7,BOUSSARD Michel,FRA
W3mSB,3 - Final,HARTLEY Blythe,CAN,10,5,2.9,7.5,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,1,2.4,9,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,1,2.4,8.5,MENA Jesus,MEX
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,1,2.4,8.5,HUBER Peter,AUT
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,1,2.4,8.5,HOOD Robin,NZL
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,1,2.4,8,HASSAN Mostafa,EGY
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,1,2.4,8.5,BOUSSARD Michel,FRA
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,1,2.4,8.5,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,2,2.8,6,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,2,2.8,5,MENA Jesus,MEX
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,2,2.8,6,HUBER Peter,AUT
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,2,2.8,7,HOOD Robin,NZL
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,2,2.8,5,HASSAN Mostafa,EGY
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,2,2.8,6,BOUSSARD Michel,FRA
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,2,2.8,5.5,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,3,2.8,7.5,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,3,2.8,7,MENA Jesus,MEX
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,3,2.8,7,HUBER Peter,AUT
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,3,2.8,7,HOOD Robin,NZL
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,3,2.8,6.5,HASSAN Mostafa,EGY
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,3,2.8,7,BOUSSARD Michel,FRA
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,3,2.8,7,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,4,2.9,8.5,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,4,2.9,8.5,MENA Jesus,MEX
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,4,2.9,7.5,HUBER Peter,AUT
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,4,2.9,7.5,HOOD Robin,NZL
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,4,2.9,8,HASSAN Mostafa,EGY
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,4,2.9,8.5,BOUSSARD Michel,FRA
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,4,2.9,8,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,5,2.7,8,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,5,2.7,8,MENA Jesus,MEX
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,5,2.7,8,HUBER Peter,AUT
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,5,2.7,8,HOOD Robin,NZL
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,5,2.7,7.5,HASSAN Mostafa,EGY
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,5,2.7,7.5,BOUSSARD Michel,FRA
W3mSB,3 - Final,SOROKINA Ganna,UKR,11,5,2.7,8,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,DAVISON Michelle,USA,12,1,2.4,8,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,DAVISON Michelle,USA,12,1,2.4,8,MENA Jesus,MEX
W3mSB,3 - Final,DAVISON Michelle,USA,12,1,2.4,7.5,HUBER Peter,AUT
W3mSB,3 - Final,DAVISON Michelle,USA,12,1,2.4,8,HOOD Robin,NZL
W3mSB,3 - Final,DAVISON Michelle,USA,12,1,2.4,7.5,HASSAN Mostafa,EGY
W3mSB,3 - Final,DAVISON Michelle,USA,12,1,2.4,7.5,BOUSSARD Michel,FRA
W3mSB,3 - Final,DAVISON Michelle,USA,12,1,2.4,7.5,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,DAVISON Michelle,USA,12,2,3,7,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,DAVISON Michelle,USA,12,2,3,8,MENA Jesus,MEX
W3mSB,3 - Final,DAVISON Michelle,USA,12,2,3,7.5,HUBER Peter,AUT
W3mSB,3 - Final,DAVISON Michelle,USA,12,2,3,8.5,HOOD Robin,NZL
W3mSB,3 - Final,DAVISON Michelle,USA,12,2,3,8,HASSAN Mostafa,EGY
W3mSB,3 - Final,DAVISON Michelle,USA,12,2,3,7.5,BOUSSARD Michel,FRA
W3mSB,3 - Final,DAVISON Michelle,USA,12,2,3,7.5,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,DAVISON Michelle,USA,12,3,3,6.5,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,DAVISON Michelle,USA,12,3,3,6.5,MENA Jesus,MEX
W3mSB,3 - Final,DAVISON Michelle,USA,12,3,3,6.5,HUBER Peter,AUT
W3mSB,3 - Final,DAVISON Michelle,USA,12,3,3,6.5,HOOD Robin,NZL
W3mSB,3 - Final,DAVISON Michelle,USA,12,3,3,6.5,HASSAN Mostafa,EGY
W3mSB,3 - Final,DAVISON Michelle,USA,12,3,3,6,BOUSSARD Michel,FRA
W3mSB,3 - Final,DAVISON Michelle,USA,12,3,3,6.5,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,DAVISON Michelle,USA,12,4,2.8,6.5,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,DAVISON Michelle,USA,12,4,2.8,6,MENA Jesus,MEX
W3mSB,3 - Final,DAVISON Michelle,USA,12,4,2.8,7,HUBER Peter,AUT
W3mSB,3 - Final,DAVISON Michelle,USA,12,4,2.8,7.5,HOOD Robin,NZL
W3mSB,3 - Final,DAVISON Michelle,USA,12,4,2.8,6.5,HASSAN Mostafa,EGY
W3mSB,3 - Final,DAVISON Michelle,USA,12,4,2.8,6,BOUSSARD Michel,FRA
W3mSB,3 - Final,DAVISON Michelle,USA,12,4,2.8,6,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,3 - Final,DAVISON Michelle,USA,12,5,3,6,GEISSBUHLER Michael,SUI
W3mSB,3 - Final,DAVISON Michelle,USA,12,5,3,5.5,MENA Jesus,MEX
W3mSB,3 - Final,DAVISON Michelle,USA,12,5,3,5.5,HUBER Peter,AUT
W3mSB,3 - Final,DAVISON Michelle,USA,12,5,3,6.5,HOOD Robin,NZL
W3mSB,3 - Final,DAVISON Michelle,USA,12,5,3,6.5,HASSAN Mostafa,EGY
W3mSB,3 - Final,DAVISON Michelle,USA,12,5,3,6,BOUSSARD Michel,FRA
W3mSB,3 - Final,DAVISON Michelle,USA,12,5,3,6,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,1 - Prelim,FU Mingxia,CHN,1,1,3,7,BARNETT Madeleine,AUS
W3mSB,1 - Prelim,FU Mingxia,CHN,1,1,3,8,XU Yiming,CHN
W3mSB,1 - Prelim,FU Mingxia,CHN,1,1,3,7,GEISSBUHLER Michael,SUI
W3mSB,1 - Prelim,FU Mingxia,CHN,1,1,3,7.5,HUBER Peter,AUT
W3mSB,1 - Prelim,FU Mingxia,CHN,1,1,3,7.5,SEAMAN Kathy,CAN
W3mSB,1 - Prelim,FU Mingxia,CHN,1,1,3,7,MENA Jesus,MEX
W3mSB,1 - Prelim,FU Mingxia,CHN,1,1,3,7.5,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,1 - Prelim,FU Mingxia,CHN,1,2,3.1,7,BARNETT Madeleine,AUS
W3mSB,1 - Prelim,FU Mingxia,CHN,1,2,3.1,8,XU Yiming,CHN
W3mSB,1 - Prelim,FU Mingxia,CHN,1,2,3.1,7.5,GEISSBUHLER Michael,SUI
W3mSB,1 - Prelim,FU Mingxia,CHN,1,2,3.1,7.5,HUBER Peter,AUT
W3mSB,1 - Prelim,FU Mingxia,CHN,1,2,3.1,8,SEAMAN Kathy,CAN
W3mSB,1 - Prelim,FU Mingxia,CHN,1,2,3.1,7.5,MENA Jesus,MEX
W3mSB,1 - Prelim,FU Mingxia,CHN,1,2,3.1,8,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,1 - Prelim,FU Mingxia,CHN,1,3,3,7.5,BARNETT Madeleine,AUS
W3mSB,1 - Prelim,FU Mingxia,CHN,1,3,3,7.5,XU Yiming,CHN
W3mSB,1 - Prelim,FU Mingxia,CHN,1,3,3,7,GEISSBUHLER Michael,SUI
W3mSB,1 - Prelim,FU Mingxia,CHN,1,3,3,8,HUBER Peter,AUT
W3mSB,1 - Prelim,FU Mingxia,CHN,1,3,3,7,SEAMAN Kathy,CAN
W3mSB,1 - Prelim,FU Mingxia,CHN,1,3,3,6.5,MENA Jesus,MEX
W3mSB,1 - Prelim,FU Mingxia,CHN,1,3,3,7,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,1 - Prelim,FU Mingxia,CHN,1,4,3,8,HASSAN Mostafa,EGY
W3mSB,1 - Prelim,FU Mingxia,CHN,1,4,3,6.5,McFARLAND Steve,USA
W3mSB,1 - Prelim,FU Mingxia,CHN,1,4,3,7.5,CERMAKOVA Maria,CZE
W3mSB,1 - Prelim,FU Mingxia,CHN,1,4,3,7.5,ZAITSEV Oleg,RUS
W3mSB,1 - Prelim,FU Mingxia,CHN,1,4,3,8,BOUSSARD Michel,FRA
W3mSB,1 - Prelim,FU Mingxia,CHN,1,4,3,7.5,ALT Walter,GER
W3mSB,1 - Prelim,FU Mingxia,CHN,1,4,3,8,HOOD Robin,NZL
W3mSB,1 - Prelim,FU Mingxia,CHN,1,5,2.9,8.5,HASSAN Mostafa,EGY
W3mSB,1 - Prelim,FU Mingxia,CHN,1,5,2.9,8.5,McFARLAND Steve,USA
W3mSB,1 - Prelim,FU Mingxia,CHN,1,5,2.9,7.5,CERMAKOVA Maria,CZE
W3mSB,1 - Prelim,FU Mingxia,CHN,1,5,2.9,8,ZAITSEV Oleg,RUS
W3mSB,1 - Prelim,FU Mingxia,CHN,1,5,2.9,8,BOUSSARD Michel,FRA
W3mSB,1 - Prelim,FU Mingxia,CHN,1,5,2.9,8.5,ALT Walter,GER
W3mSB,1 - Prelim,FU Mingxia,CHN,1,5,2.9,8,HOOD Robin,NZL
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,1,3,8.5,BARNETT Madeleine,AUS
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,1,3,8.5,XU Yiming,CHN
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,1,3,7.5,GEISSBUHLER Michael,SUI
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,1,3,8,HUBER Peter,AUT
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,1,3,7.5,SEAMAN Kathy,CAN
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,1,3,7.5,MENA Jesus,MEX
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,1,3,8,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,2,3,8.5,BARNETT Madeleine,AUS
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,2,3,8.5,XU Yiming,CHN
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,2,3,8,GEISSBUHLER Michael,SUI
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,2,3,8,HUBER Peter,AUT
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,2,3,8,SEAMAN Kathy,CAN
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,2,3,8,MENA Jesus,MEX
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,2,3,8.5,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,3,3.1,7.5,BARNETT Madeleine,AUS
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,3,3.1,8,XU Yiming,CHN
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,3,3.1,7,GEISSBUHLER Michael,SUI
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,3,3.1,7,HUBER Peter,AUT
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,3,3.1,7.5,SEAMAN Kathy,CAN
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,3,3.1,7.5,MENA Jesus,MEX
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,3,3.1,7.5,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,4,3.1,7.5,HASSAN Mostafa,EGY
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,4,3.1,6.5,McFARLAND Steve,USA
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,4,3.1,6.5,CERMAKOVA Maria,CZE
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,4,3.1,6,ZAITSEV Oleg,RUS
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,4,3.1,6.5,BOUSSARD Michel,FRA
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,4,3.1,6.5,ALT Walter,GER
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,4,3.1,6.5,HOOD Robin,NZL
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,5,3,7,HASSAN Mostafa,EGY
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,5,3,7.5,McFARLAND Steve,USA
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,5,3,6.5,CERMAKOVA Maria,CZE
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,5,3,6,ZAITSEV Oleg,RUS
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,5,3,6,BOUSSARD Michel,FRA
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,5,3,7,ALT Walter,GER
W3mSB,1 - Prelim,GUO Jingjing,CHN,2,5,3,6,HOOD Robin,NZL
W3mSB,1 - Prelim,PAKHALINA Ioulia,RUS,3,1,3,7,BARNETT Madeleine,AUS
W3mSB,1 - Prelim,PAKHALINA Ioulia,RUS,3,1,3,7,XU Yiming,CHN
W3mSB,1 - Prelim,PAKHALINA Ioulia,RUS,3,1,3,6.5,GEISSBUHLER Michael,SUI
W3mSB,1 - Prelim,PAKHALINA Ioulia,RUS,3,1,3,6.5,HUBER Peter,AUT
W3mSB,1 - Prelim,PAKHALINA Ioulia,RUS,3,1,3,7.5,SEAMAN Kathy,CAN
W3mSB,1 - Prelim,PAKHALINA Ioulia,RUS,3,1,3,7,MENA Jesus,MEX
W3mSB,1 - Prelim,PAKHALINA Ioulia,RUS,3,1,3,7.5,RUIZ-PEDREGUERA Rolando,CUB
W3mSB,1 - Prelim,PAKHALINA Ioulia,RUS,3,2,3.1,6.5,BARNETT Madeleine,AUS
